2048,32,8,0,4.093374,"(32, 8)"
2048,32,8,1,2.300609,"(32, 8)"
16,16,1,0,0.348816,"(16, 1)"
16,16,1,1,0.437459,"(16, 1)"
256,16,1,0,0.612478,"(16, 1)"
256,16,1,1,1.229628,"(16, 1)"
2048,16,1,0,2.442788,"(16, 1)"
2048,16,1,1,6.132521,"(16, 1)"
16,128,8,0,1.027665,"(128, 8)"
16,128,8,1,1.116552,"(128, 8)"
256,128,8,0,2.047617,"(128, 8)"
256,128,8,1,3.597739,"(128, 8)"
2048,128,8,0,6.497643,"(128, 8)"
2048,128,8,1,11.537235,"(128, 8)"
16,4,1,0,0.341489,"(4, 1)"
16,4,1,1,0.875662,"(4, 1)"
256,4,1,0,1.811427,"(4, 1)"
256,4,1,1,0.271974,"(4, 1)"
2048,4,1,0,5.175312,"(4, 1)"
2048,4,1,1,5.055794,"(4, 1)"
16,32,8,0,0.859991,"(32, 8)"
16,32,8,1,0.784875,"(32, 8)"
256,32,8,0,0.917267,"(32, 8)"
256,32,8,1,1.273929,"(32, 8)"
2048,32,8,0,8.816164,"(32, 8)"
2048,32,8,1,9.760886,"(32, 8)"
16,16,1,0,0.595412,"(16, 1)"
16,16,1,1,0.281020,"(16, 1)"
256,16,1,0,1.340675,"(16, 1)"
256,16,1,1,1.334970,"(16, 1)"
2048,16,1,0,1.128701,"(16, 1)"
2048,16,1,1,1.248621,"(16, 1)"
16,128,8,0,3.474430,"(128, 8)"
16,128,8,1,3.440155,"(128, 8)"
256,128,8,0,7.528707,"(128, 8)"
256,128,8,1,5.592856,"(128, 8)"
2048,128,8,0,5.562835,"(128, 8)"
2048,128,8,1,15.448249,"(128, 8)"
16,4,1,0,0.112992,"(4, 1)"
16,4,1,1,0.088215,"(4, 1)"
256,4,1,0,0.232772,"(4, 1)"
256,4,1,1,0.109677,"(4, 1)"
2048,4,1,0,4.132019,"(4, 1)"
2048,4,1,1,1.858597,"(4, 1)"
16,32,8,0,0.622271,"(32, 8)"
16,32,8,1,0.859009,"(32, 8)"
256,32,8,0,1.706917,"(32, 8)"
256,32,8,1,1.628456,"(32, 8)"
2048,32,8,0,4.485085,"(32, 8)"
2048,32,8,1,4.035187,"(32, 8)"
16,16,1,0,1.122124,"(16, 1)"
16,16,1,1,0.758955,"(16, 1)"
256,16,1,0,0.652520,"(16, 1)"
256,16,1,1,0.603505,"(16, 1)"
2048,16,1,0,1.352463,"(16, 1)"
2048,16,1,1,1.678388,"(16, 1)"
16,128,8,0,2.197037,"(128, 8)"
16,128,8,1,1.398781,"(128, 8)"
256,128,8,0,1.502445,"(128, 8)"
256,128,8,1,2.564526,"(128, 8)"
2048,128,8,0,6.599569,"(128, 8)"
2048,128,8,1,11.775660,"(128, 8)"
16,4,1,0,0.347191,"(4, 1)"
16,4,1,1,0.330636,"(4, 1)"
256,4,1,0,1.800379,"(4, 1)"
256,4,1,1,1.103840,"(4, 1)"
2048,4,1,0,1.912948,"(4, 1)"
2048,4,1,1,5.500554,"(4, 1)"
16,32,8,0,0.637909,"(32, 8)"
16,32,8,1,1.224859,"(32, 8)"
256,32,8,0,1.659658,"(32, 8)"
256,32,8,1,1.318101,"(32, 8)"
2048,32,8,0,7.958109,"(32, 8)"
2048,32,8,1,9.518658,"(32, 8)"
16,16,1,0,0.646778,"(16, 1)"
16,16,1,1,0.400431,"(16, 1)"
256,16,1,0,0.714028,"(16, 1)"
256,16,1,1,0.997622,"(16, 1)"
2048,16,1,0,1.414315,"(16, 1)"
2048,16,1,1,1.450422,"(16, 1)"
16,128,8,0,0.668851,"(128, 8)"
16,128,8,1,0.683497,"(128, 8)"
256,128,8,0,1.112234,"(128, 8)"
256,128,8,1,1.044847,"(128, 8)"
2048,128,8,0,4.818797,"(128, 8)"
2048,128,8,1,4.535751,"(128, 8)"
16,4,1,0,0.103044,"(4, 1)"
16,4,1,1,0.063064,"(4, 1)"
256,4,1,0,0.112790,"(4, 1)"
256,4,1,1,0.084058,"(4, 1)"
2048,4,1,0,1.971335,"(4, 1)"
2048,4,1,1,1.849900,"(4, 1)"
16,32,8,0,0.543341,"(32, 8)"
16,32,8,1,0.554651,"(32, 8)"
256,32,8,0,0.992763,"(32, 8)"
256,32,8,1,0.809143,"(32, 8)"
2048,32,8,0,1.855450,"(32, 8)"
2048,32,8,1,1.678421,"(32, 8)"
16,16,1,0,0.176600,"(16, 1)"
16,16,1,1,0.170159,"(16, 1)"
256,16,1,0,0.379545,"(16, 1)"
256,16,1,1,0.424515,"(16, 1)"
2048,16,1,0,0.699977,"(16, 1)"
2048,16,1,1,1.411618,"(16, 1)"
16,128,8,0,0.798296,"(128, 8)"
16,128,8,1,0.788839,"(128, 8)"
256,128,8,0,1.490407,"(128, 8)"
256,128,8,1,2.275316,"(128, 8)"
2048,128,8,0,5.276485,"(128, 8)"
2048,128,8,1,4.594926,"(128, 8)"
16,4,1,0,0.020276,"(4, 1)"
16,4,1,1,0.033499,"(4, 1)"
256,4,1,0,0.280407,"(4, 1)"
256,4,1,1,0.105162,"(4, 1)"
2048,4,1,0,0.883654,"(4, 1)"
2048,4,1,1,0.577298,"(4, 1)"
16,32,8,0,0.386982,"(32, 8)"
16,32,8,1,0.359908,"(32, 8)"
256,32,8,0,0.764804,"(32, 8)"
256,32,8,1,0.529068,"(32, 8)"
2048,32,8,0,4.079221,"(32, 8)"
2048,32,8,1,3.601043,"(32, 8)"
16,16,1,0,0.217705,"(16, 1)"
16,16,1,1,0.249803,"(16, 1)"
256,16,1,0,0.601647,"(16, 1)"
256,16,1,1,0.647651,"(16, 1)"
2048,16,1,0,1.720535,"(16, 1)"
2048,16,1,1,4.192636,"(16, 1)"
16,128,8,0,0.941508,"(128, 8)"
16,128,8,1,0.888752,"(128, 8)"
256,128,8,0,2.683028,"(128, 8)"
256,128,8,1,2.539860,"(128, 8)"
2048,128,8,0,3.104375,"(128, 8)"
2048,128,8,1,5.144444,"(128, 8)"
16,4,1,0,1.005992,"(4, 1)"
16,4,1,1,0.479130,"(4, 1)"
256,4,1,0,0.790025,"(4, 1)"
256,4,1,1,0.622960,"(4, 1)"
2048,4,1,0,2.595862,"(4, 1)"
2048,4,1,1,2.661033,"(4, 1)"
16,32,8,0,1.133274,"(32, 8)"
16,32,8,1,1.222448,"(32, 8)"
256,32,8,0,1.188409,"(32, 8)"
256,32,8,1,1.079397,"(32, 8)"
2048,32,8,0,9.495862,"(32, 8)"
2048,32,8,1,11.059033,"(32, 8)"
16,16,1,0,0.154072,"(16, 1)"
16,16,1,1,0.198202,"(16, 1)"
256,16,1,0,0.181388,"(16, 1)"
256,16,1,1,0.294960,"(16, 1)"
2048,16,1,0,1.538547,"(16, 1)"
2048,16,1,1,1.001438,"(16, 1)"
16,128,8,0,0.444415,"(128, 8)"
16,128,8,1,0.430841,"(128, 8)"
256,128,8,0,0.923723,"(128, 8)"
256,128,8,1,0.960588,"(128, 8)"
2048,128,8,0,2.536161,"(128, 8)"
2048,128,8,1,3.268791,"(128, 8)"
16,4,1,0,0.240432,"(4, 1)"
16,4,1,1,0.179647,"(4, 1)"
256,4,1,0,0.255423,"(4, 1)"
256,4,1,1,0.443467,"(4, 1)"
2048,4,1,0,0.455197,"(4, 1)"
2048,4,1,1,0.344273,"(4, 1)"
16,32,8,0,0.462976,"(32, 8)"
16,32,8,1,0.417476,"(32, 8)"
256,32,8,0,1.234305,"(32, 8)"
256,32,8,1,0.662123,"(32, 8)"
2048,32,8,0,3.111818,"(32, 8)"
2048,32,8,1,2.613490,"(32, 8)"
16,16,1,0,2.044453,"(16, 1)"
16,16,1,1,1.517540,"(16, 1)"
256,16,1,0,0.306778,"(16, 1)"
256,16,1,1,0.379837,"(16, 1)"
2048,16,1,0,0.564478,"(16, 1)"
2048,16,1,1,0.835910,"(16, 1)"
16,128,8,0,1.042377,"(128, 8)"
16,128,8,1,1.141572,"(128, 8)"
256,128,8,0,2.171517,"(128, 8)"
256,128,8,1,2.198315,"(128, 8)"
2048,128,8,0,7.336318,"(128, 8)"
2048,128,8,1,13.679499,"(128, 8)"
